BRANCH_NAME,FREEZE_DT,CUSTOMER_CLASS,year,month,day,Amount,Accounts,Main_Branch
بيش,2/24/2023,RES,2023,2,24,3315.3,20,Sabya
بيش,2/25/2023,RES,2023,2,25,2705.52,24,Sabya
بيش,2/26/2023,RES,2023,2,26,18934.87,237,Sabya
بيش,2/26/2023,TANKER,2023,2,26,33918.71,1,Sabya
بيش,2/27/2023,RES,2023,2,27,41126.4,497,Sabya
بيش,2/28/2023,RES,2023,2,28,13872,88,Sabya
بيش,3/1/2023,RES,2023,3,1,14476.32,113,Sabya
بيش,3/2/2023,GOVT,2023,3,2,58566.94,3,Sabya
بيش,3/2/2023,RES,2023,3,2,5382.18,57,Sabya
بيش,3/3/2023,RES,2023,3,3,3630.45,24,Sabya
بيش,3/4/2023,RES,2023,3,4,7183.43,37,Sabya
بيش,3/5/2023,GOVT,2023,3,5,72222.68,1,Sabya
بيش,3/5/2023,RES,2023,3,5,3586.4,39,Sabya
بيش,3/6/2023,COM,2023,3,6,1484.35,1,Sabya
بيش,3/6/2023,RES,2023,3,6,2922.38,17,Sabya
بيش,3/7/2023,GOVT,2023,3,7,31402.71,167,Sabya
بيش,3/7/2023,RES,2023,3,7,2138.44,18,Sabya
بيش,3/8/2023,RES,2023,3,8,2574.34,18,Sabya
بيش,3/9/2023,RES,2023,3,9,7802.52,68,Sabya
بيش,3/10/2023,RES,2023,3,10,4170.54,20,Sabya
بيش,3/11/2023,RES,2023,3,11,709.31,11,Sabya
بيش,3/12/2023,RES,2023,3,12,1147.5,9,Sabya
بيش,3/13/2023,RES,2023,3,13,4253.79,13,Sabya
بيش,3/14/2023,RES,2023,3,14,23426.21,8,Sabya
بيش,3/15/2023,RES,2023,3,15,473.17,4,Sabya
بيش,3/16/2023,RES,2023,3,16,3531.48,12,Sabya
بيش,3/17/2023,RES,2023,3,17,201.95,7,Sabya
بيش,3/18/2023,RES,2023,3,18,2214.95,6,Sabya
بيش,3/19/2023,RES,2023,3,19,1232,25,Sabya
بيش,3/20/2023,RES,2023,3,20,11083.44,112,Sabya
بيش,3/21/2023,COM,2023,3,21,5.75,1,Sabya
بيش,3/21/2023,RES,2023,3,21,2393.22,50,Sabya
بيش,3/22/2023,RES,2023,3,22,2723.55,30,Sabya
بيش,3/23/2023,RES,2023,3,23,4260.24,46,Sabya
بيش,3/24/2023,RES,2023,3,24,1926.92,26,Sabya
بيش,3/25/2023,RES,2023,3,25,2386.85,23,Sabya
بيش,3/26/2023,COM,2023,3,26,1537.78,1,Sabya
بيش,3/26/2023,RES,2023,3,26,28376.52,289,Sabya
بيش,3/27/2023,RES,2023,3,27,34212.06,360,Sabya
بيش,3/28/2023,COM,2023,3,28,351.17,1,Sabya
بيش,3/28/2023,RES,2023,3,28,40724.22,275,Sabya
بيش,3/29/2023,RES,2023,3,29,8084.99,83,Sabya
بيش,3/30/2023,RES,2023,3,30,13356.57,79,Sabya
بيش,3/31/2023,RES,2023,3,31,6751.38,42,Sabya
بيش,4/1/2023,RES,2023,4,1,5853.1,35,Sabya
بيش,4/2/2023,RES,2023,4,2,7618.3,63,Sabya
بيش,4/3/2023,RES,2023,4,3,6174.03,35,Sabya
بيش,4/4/2023,RES,2023,4,4,2606.33,31,Sabya
بيش,4/5/2023,COM,2023,4,5,1451.35,1,Sabya
بيش,4/5/2023,RES,2023,4,5,7471.44,15,Sabya
بيش,4/6/2023,RES,2023,4,6,7685.19,37,Sabya
بيش,4/7/2023,RES,2023,4,7,2226.15,21,Sabya
بيش,4/8/2023,RES,2023,4,8,2651.9,37,Sabya
بيش,4/9/2023,RES,2023,4,9,3617.18,32,Sabya
بيش,4/10/2023,RES,2023,4,10,8891.88,66,Sabya
بيش,4/11/2023,RES,2023,4,11,3174.84,26,Sabya
بيش,4/12/2023,RES,2023,4,12,718.95,9,Sabya
بيش,4/13/2023,RES,2023,4,13,2721.65,12,Sabya
بيش,4/14/2023,COM,2023,4,14,730.75,2,Sabya
بيش,4/14/2023,RES,2023,4,14,4032.5,56,Sabya
بيش,4/15/2023,RES,2023,4,15,5702.63,90,Sabya
بيش,4/16/2023,RES,2023,4,16,6250.89,61,Sabya
بيش,4/16/2023,TANKER,2023,4,16,66630.51,1,Sabya
بيش,4/17/2023,RES,2023,4,17,9600.85,55,Sabya
بيش,4/18/2023,RES,2023,4,18,5736.86,45,Sabya
بيش,4/19/2023,RES,2023,4,19,1257.97,30,Sabya
بيش,4/20/2023,RES,2023,4,20,1834.29,19,Sabya
بيش,4/21/2023,RES,2023,4,21,655.76,18,Sabya
بيش,4/22/2023,RES,2023,4,22,828.69,17,Sabya
بيش,4/23/2023,RES,2023,4,23,1070.48,12,Sabya
بيش,4/24/2023,RES,2023,4,24,813.54,17,Sabya
بيش,4/25/2023,RES,2023,4,25,20401.75,236,Sabya
بيش,4/26/2023,RES,2023,4,26,10759.7,109,Sabya
بيش,4/27/2023,RES,2023,4,27,51410.33,504,Sabya
بيش,4/28/2023,RES,2023,4,28,13124.84,99,Sabya
بيش,4/29/2023,RES,2023,4,29,5897.88,59,Sabya
بيش,4/30/2023,RES,2023,4,30,5820.67,49,Sabya
بيش,5/1/2023,RES,2023,5,1,16919.25,92,Sabya
بيش,5/2/2023,RES,2023,5,2,6534.09,35,Sabya
بيش,5/3/2023,COM,2023,5,3,1736.35,1,Sabya
بيش,5/3/2023,RES,2023,5,3,4256.81,46,Sabya
بيش,5/4/2023,RES,2023,5,4,10132.31,47,Sabya
بيش,5/5/2023,RES,2023,5,5,5491.88,28,Sabya
بيش,5/6/2023,RES,2023,5,6,8821.74,27,Sabya
بيش,5/7/2023,RES,2023,5,7,6771.74,25,Sabya
بيش,5/8/2023,RES,2023,5,8,5623.42,25,Sabya
بيش,5/9/2023,RES,2023,5,9,5949.24,18,Sabya
بيش,5/10/2023,RES,2023,5,10,21073.61,74,Sabya
بيش,5/11/2023,COM,2023,5,11,21962.89,1,Sabya
بيش,5/11/2023,RES,2023,5,11,2367.87,18,Sabya
بيش,5/12/2023,RES,2023,5,12,3689.58,11,Sabya
بيش,5/13/2023,RES,2023,5,13,3300.86,9,Sabya
بيش,5/14/2023,RES,2023,5,14,4193.85,39,Sabya
بيش,5/15/2023,RES,2023,5,15,8245.21,87,Sabya
بيش,5/16/2023,RES,2023,5,16,18811,55,Sabya
بيش,5/17/2023,COM,2023,5,17,663.12,2,Sabya
بيش,5/17/2023,RES,2023,5,17,7415.74,65,Sabya
بيش,5/18/2023,RES,2023,5,18,6782.94,41,Sabya
بيش,5/19/2023,RES,2023,5,19,1709.59,36,Sabya
بيش,5/20/2023,RES,2023,5,20,2456.45,51,Sabya
بيش,5/21/2023,RES,2023,5,21,6242.94,35,Sabya
بيش,5/22/2023,RES,2023,5,22,1572.61,19,Sabya
بيش,5/23/2023,RES,2023,5,23,503.61,9,Sabya
بيش,5/24/2023,RES,2023,5,24,8289.54,59,Sabya
بيش,5/24/2023,TANKER,2023,5,24,23464.17,1,Sabya
بيش,5/25/2023,RES,2023,5,25,29278.96,233,Sabya
بيش,5/26/2023,RES,2023,5,26,9581.93,68,Sabya
بيش,5/27/2023,RES,2023,5,27,6498.56,54,Sabya
بيش,5/28/2023,RES,2023,5,28,41184.01,497,Sabya
بيش,5/29/2023,RES,2023,5,29,12941.18,124,Sabya
بيش,5/30/2023,RES,2023,5,30,14764.73,49,Sabya
بيش,5/31/2023,RES,2023,5,31,6172.78,42,Sabya
بيش,6/1/2023,RES,2023,6,1,17449.56,104,Sabya
بيش,6/2/2023,RES,2023,6,2,5432.94,41,Sabya
بيش,6/3/2023,RES,2023,6,3,3397.54,38,Sabya
بيش,6/4/2023,COM,2023,6,4,1653.38,1,Sabya
بيش,6/4/2023,RES,2023,6,4,15847.69,53,Sabya
بيش,6/5/2023,RES,2023,6,5,2515.75,33,Sabya
بيش,6/6/2023,RES,2023,6,6,8014.52,27,Sabya
بيش,6/7/2023,RES,2023,6,7,154.9,8,Sabya
بيش,6/8/2023,RES,2023,6,8,4177.97,18,Sabya
بيش,6/9/2023,RES,2023,6,9,5002.95,12,Sabya
بيش,6/10/2023,RES,2023,6,10,1010.55,4,Sabya
بيش,6/11/2023,RES,2023,6,11,16018.01,82,Sabya
بيش,6/12/2023,RES,2023,6,12,3946.97,15,Sabya
بيش,6/13/2023,RES,2023,6,13,5012.12,35,Sabya
بيش,6/14/2023,RES,2023,6,14,17407.24,120,Sabya
بيش,6/15/2023,RES,2023,6,15,6968.81,83,Sabya
بيش,6/15/2023,TANKER,2023,6,15,37999.61,1,Sabya
بيش,6/16/2023,RES,2023,6,16,3507.41,41,Sabya
بيش,6/17/2023,RES,2023,6,17,5302.95,51,Sabya
بيش,6/18/2023,GOVT,2023,6,18,23000,1,Sabya
بيش,6/18/2023,RES,2023,6,18,4712.55,33,Sabya
بيش,6/19/2023,RES,2023,6,19,1441.39,28,Sabya
بيش,6/20/2023,RES,2023,6,20,5382.94,46,Sabya
بيش,6/21/2023,RES,2023,6,21,5366.96,54,Sabya
بيش,6/22/2023,COM,2023,6,22,1364.42,2,Sabya
بيش,6/22/2023,RES,2023,6,22,10412.01,47,Sabya
بيش,6/23/2023,RES,2023,6,23,1935.86,33,Sabya
بيش,6/24/2023,GOVT,2023,6,24,42.04,1,Sabya
بيش,6/24/2023,RES,2023,6,24,2333.33,29,Sabya
بيش,6/25/2023,RES,2023,6,25,61718.66,638,Sabya
بيش,6/26/2023,RES,2023,6,26,24673.39,248,Sabya
بيش,6/27/2023,RES,2023,6,27,7064.53,70,Sabya
بيش,6/28/2023,RES,2023,6,28,6435.92,43,Sabya
بيش,6/29/2023,RES,2023,6,29,4058.44,43,Sabya
بيش,6/30/2023,RES,2023,6,30,2653.18,25,Sabya
بيش,7/1/2023,RES,2023,7,1,4521.84,37,Sabya
بيش,7/2/2023,RES,2023,7,2,1600.59,22,Sabya
بيش,7/3/2023,RES,2023,7,3,2896.27,32,Sabya
بيش,7/4/2023,RES,2023,7,4,2103.17,26,Sabya
بيش,7/5/2023,RES,2023,7,5,5658.91,35,Sabya
بيش,7/6/2023,COM,2023,7,6,1599.34,1,Sabya
بيش,7/6/2023,RES,2023,7,6,2633.88,23,Sabya
بيش,7/7/2023,RES,2023,7,7,798.15,11,Sabya
بيش,7/8/2023,RES,2023,7,8,2437.2,13,Sabya
بيش,7/9/2023,RES,2023,7,9,11613.23,18,Sabya
جازان - الرئيسي,1/1/2023,COM,2023,1,1,8284.88,5,Jazan - Main
جازان - الرئيسي,1/1/2023,RES,2023,1,1,47721.45,214,Jazan - Main
جازان - الرئيسي,1/2/2023,COM,2023,1,2,40195.78,4,Jazan - Main
جازان - الرئيسي,1/2/2023,RES,2023,1,2,23977.64,128,Jazan - Main
جازان - الرئيسي,1/3/2023,COM,2023,1,3,6038.48,4,Jazan - Main
جازان - الرئيسي,1/3/2023,RES,2023,1,3,76425.01,113,Jazan - Main
جازان - الرئيسي,1/4/2023,COM,2023,1,4,7750.43,11,Jazan - Main
جازان - الرئيسي,1/4/2023,GOVT,2023,1,4,546957.07,52,Jazan - Main
جازان - الرئيسي,1/4/2023,RES,2023,1,4,32578.89,95,Jazan - Main
جازان - الرئيسي,1/5/2023,COM,2023,1,5,10737.01,1,Jazan - Main
جازان - الرئيسي,1/5/2023,GOVT,2023,1,5,13040.01,25,Jazan - Main
جازان - الرئيسي,1/5/2023,RES,2023,1,5,24420.51,81,Jazan - Main
جازان - الرئيسي,1/6/2023,RES,2023,1,6,15240.09,75,Jazan - Main
جازان - الرئيسي,1/7/2023,RES,2023,1,7,11402.34,43,Jazan - Main
جازان - الرئيسي,1/8/2023,COM,2023,1,8,3327.58,2,Jazan - Main
جازان - الرئيسي,1/8/2023,GOVT,2023,1,8,327749.22,92,Jazan - Main
جازان - الرئيسي,1/8/2023,RES,2023,1,8,33614.18,58,Jazan - Main
جازان - الرئيسي,1/9/2023,COM,2023,1,9,54674.14,17,Jazan - Main
جازان - الرئيسي,1/9/2023,RES,2023,1,9,88129.97,700,Jazan - Main
جازان - الرئيسي,1/10/2023,COM,2023,1,10,21254.26,9,Jazan - Main
جازان - الرئيسي,1/10/2023,GOVT,2023,1,10,34804.13,33,Jazan - Main
جازان - الرئيسي,1/10/2023,RES,2023,1,10,52530.03,534,Jazan - Main
جازان - الرئيسي,1/11/2023,COM,2023,1,11,24745.6,6,Jazan - Main
جازان - الرئيسي,1/11/2023,RES,2023,1,11,97530.71,614,Jazan - Main
جازان - الرئيسي,1/12/2023,COM,2023,1,12,209660.51,6,Jazan - Main
جازان - الرئيسي,1/12/2023,RES,2023,1,12,62892.03,294,Jazan - Main
جازان - الرئيسي,1/13/2023,COM,2023,1,13,23400,1,Jazan - Main
جازان - الرئيسي,1/13/2023,RES,2023,1,13,33860.23,245,Jazan - Main
جازان - الرئيسي,1/14/2023,COM,2023,1,14,11561.36,10,Jazan - Main
جازان - الرئيسي,1/14/2023,RES,2023,1,14,11547.39,183,Jazan - Main
جازان - الرئيسي,1/15/2023,COM,2023,1,15,52591.77,11,Jazan - Main
جازان - الرئيسي,1/15/2023,RES,2023,1,15,96757.43,199,Jazan - Main
جازان - الرئيسي,1/16/2023,COM,2023,1,16,9817.02,2,Jazan - Main
جازان - الرئيسي,1/16/2023,RES,2023,1,16,39698.5,149,Jazan - Main
جازان - الرئيسي,1/17/2023,COM,2023,1,17,19450.83,7,Jazan - Main
جازان - الرئيسي,1/17/2023,RES,2023,1,17,28924.89,132,Jazan - Main
جازان - الرئيسي,1/18/2023,COM,2023,1,18,70679.26,13,Jazan - Main
جازان - الرئيسي,1/18/2023,RES,2023,1,18,25726.61,101,Jazan - Main
جازان - الرئيسي,1/19/2023,COM,2023,1,19,17191.25,6,Jazan - Main
جازان - الرئيسي,1/19/2023,RES,2023,1,19,19688.92,83,Jazan - Main
جازان - الرئيسي,1/20/2023,COM,2023,1,20,26852.85,3,Jazan - Main
جازان - الرئيسي,1/20/2023,RES,2023,1,20,30192.62,87,Jazan - Main
جازان - الرئيسي,1/21/2023,COM,2023,1,21,2603.7,2,Jazan - Main
جازان - الرئيسي,1/21/2023,RES,2023,1,21,15354.18,79,Jazan - Main
جازان - الرئيسي,1/22/2023,COM,2023,1,22,24003.81,4,Jazan - Main
جازان - الرئيسي,1/22/2023,RES,2023,1,22,60040.3,95,Jazan - Main
جازان - الرئيسي,1/23/2023,COM,2023,1,23,30442.37,4,Jazan - Main
جازان - الرئيسي,1/23/2023,GOVT,2023,1,23,281879.16,910,Jazan - Main
جازان - الرئيسي,1/23/2023,RES,2023,1,23,20319.72,80,Jazan - Main
جازان - الرئيسي,1/24/2023,COM,2023,1,24,1644.31,3,Jazan - Main
جازان - الرئيسي,1/24/2023,GOVT,2023,1,24,20020.39,12,Jazan - Main
جازان - الرئيسي,1/24/2023,RES,2023,1,24,24258.42,176,Jazan - Main
جازان - الرئيسي,1/24/2023,TANKER,2023,1,24,160091.63,2,Jazan - Main
جازان - الرئيسي,1/25/2023,COM,2023,1,25,478.54,2,Jazan - Main
جازان - الرئيسي,1/25/2023,RES,2023,1,25,76393.96,614,Jazan - Main
جازان - الرئيسي,1/26/2023,COM,2023,1,26,56583.24,8,Jazan - Main
جازان - الرئيسي,1/26/2023,RES,2023,1,26,173901.21,1688,Jazan - Main
جازان - الرئيسي,1/27/2023,COM,2023,1,27,432.02,2,Jazan - Main
جازان - الرئيسي,1/27/2023,RES,2023,1,27,34049.41,421,Jazan - Main
جازان - الرئيسي,1/28/2023,COM,2023,1,28,148.15,1,Jazan - Main
جازان - الرئيسي,1/28/2023,RES,2023,1,28,37885.13,283,Jazan - Main
جازان - الرئيسي,1/29/2023,COM,2023,1,29,6972.57,6,Jazan - Main
جازان - الرئيسي,1/29/2023,RES,2023,1,29,79269.84,218,Jazan - Main
جازان - الرئيسي,1/30/2023,COM,2023,1,30,29381.56,3,Jazan - Main
جازان - الرئيسي,1/30/2023,RES,2023,1,30,61317.69,140,Jazan - Main
جازان - الرئيسي,1/31/2023,COM,2023,1,31,42430.89,8,Jazan - Main
جازان - الرئيسي,1/31/2023,RES,2023,1,31,71804.9,134,Jazan - Main
جازان - الرئيسي,2/1/2023,COM,2023,2,1,6315.07,4,Jazan - Main
جازان - الرئيسي,2/1/2023,RES,2023,2,1,151056.84,220,Jazan - Main
جازان - الرئيسي,2/2/2023,COM,2023,2,2,6298.26,2,Jazan - Main
جازان - الرئيسي,2/2/2023,RES,2023,2,2,47122.85,138,Jazan - Main
جازان - الرئيسي,2/3/2023,COM,2023,2,3,275.74,1,Jazan - Main
جازان - الرئيسي,2/3/2023,GOVT,2023,2,3,23400,1,Jazan - Main
جازان - الرئيسي,2/3/2023,RES,2023,2,3,40090.91,87,Jazan - Main
جازان - الرئيسي,2/4/2023,RES,2023,2,4,14390.03,70,Jazan - Main
جازان - الرئيسي,2/5/2023,COM,2023,2,5,4728.2,5,Jazan - Main
جازان - الرئيسي,2/5/2023,RES,2023,2,5,29647.97,85,Jazan - Main
جازان - الرئيسي,2/6/2023,COM,2023,2,6,20939.08,3,Jazan - Main
جازان - الرئيسي,2/6/2023,RES,2023,2,6,76109.64,100,Jazan - Main
جازان - الرئيسي,2/7/2023,RES,2023,2,7,63604.24,65,Jazan - Main
جازان - الرئيسي,2/8/2023,COM,2023,2,8,579.68,2,Jazan - Main
جازان - الرئيسي,2/8/2023,RES,2023,2,8,62660.84,51,Jazan - Main
جازان - الرئيسي,2/9/2023,RES,2023,2,9,55027.26,137,Jazan - Main
جازان - الرئيسي,2/10/2023,COM,2023,2,10,4271.41,5,Jazan - Main
جازان - الرئيسي,2/10/2023,RES,2023,2,10,58736.45,653,Jazan - Main
جازان - الرئيسي,2/11/2023,COM,2023,2,11,1256.35,2,Jazan - Main
جازان - الرئيسي,2/11/2023,RES,2023,2,11,36408.25,589,Jazan - Main
جازان - الرئيسي,2/12/2023,COM,2023,2,12,33693.42,9,Jazan - Main
جازان - الرئيسي,2/12/2023,GOVT,2023,2,12,2975.76,1,Jazan - Main
جازان - الرئيسي,2/12/2023,RES,2023,2,12,80477.08,440,Jazan - Main
جازان - الرئيسي,2/13/2023,COM,2023,2,13,15103.73,13,Jazan - Main
جازان - الرئيسي,2/13/2023,GOVT,2023,2,13,57900,2,Jazan - Main
جازان - الرئيسي,2/13/2023,RES,2023,2,13,98580.23,292,Jazan - Main
جازان - الرئيسي,2/14/2023,COM,2023,2,14,16116.33,7,Jazan - Main
جازان - الرئيسي,2/14/2023,RES,2023,2,14,52809.54,248,Jazan - Main
جازان - الرئيسي,2/15/2023,COM,2023,2,15,8442.92,5,Jazan - Main
جازان - الرئيسي,2/15/2023,RES,2023,2,15,37636.23,236,Jazan - Main
جازان - الرئيسي,2/16/2023,COM,2023,2,16,38009.41,13,Jazan - Main
جازان - الرئيسي,2/16/2023,RES,2023,2,16,36406.74,171,Jazan - Main
جازان - الرئيسي,2/17/2023,COM,2023,2,17,1160.26,2,Jazan - Main
جازان - الرئيسي,2/17/2023,RES,2023,2,17,15932.28,110,Jazan - Main
جازان - الرئيسي,2/18/2023,COM,2023,2,18,45159.07,6,Jazan - Main
جازان - الرئيسي,2/18/2023,RES,2023,2,18,11649.71,114,Jazan - Main
جازان - الرئيسي,2/19/2023,COM,2023,2,19,9305.11,6,Jazan - Main
جازان - الرئيسي,2/19/2023,RES,2023,2,19,52654.66,117,Jazan - Main
جازان - الرئيسي,2/20/2023,COM,2023,2,20,78141,10,Jazan - Main
جازان - الرئيسي,2/20/2023,RES,2023,2,20,35014.52,89,Jazan - Main
جازان - الرئيسي,2/21/2023,COM,2023,2,21,5571.92,4,Jazan - Main
جازان - الرئيسي,2/21/2023,RES,2023,2,21,39741.91,127,Jazan - Main
جازان - الرئيسي,2/22/2023,RES,2023,2,22,17076.27,86,Jazan - Main
جازان - الرئيسي,2/23/2023,COM,2023,2,23,10065.34,3,Jazan - Main
جازان - الرئيسي,2/23/2023,RES,2023,2,23,25724.12,67,Jazan - Main
جازان - الرئيسي,2/24/2023,COM,2023,2,24,6.77,1,Jazan - Main
جازان - الرئيسي,2/24/2023,RES,2023,2,24,8820.09,66,Jazan - Main
جازان - الرئيسي,2/25/2023,RES,2023,2,25,11315.94,80,Jazan - Main
جازان - الرئيسي,2/26/2023,COM,2023,2,26,39682.4,11,Jazan - Main
جازان - الرئيسي,2/26/2023,RES,2023,2,26,51247.25,780,Jazan - Main
جازان - الرئيسي,2/26/2023,TANKER,2023,2,26,196860.11,2,Jazan - Main
جازان - الرئيسي,2/27/2023,COM,2023,2,27,60563.82,16,Jazan - Main
جازان - الرئيسي,2/27/2023,RES,2023,2,27,164573.23,1811,Jazan - Main
جازان - الرئيسي,2/28/2023,COM,2023,2,28,4149.6,5,Jazan - Main
جازان - الرئيسي,2/28/2023,RES,2023,2,28,74403.8,487,Jazan - Main
جازان - الرئيسي,3/1/2023,COM,2023,3,1,2111.5,4,Jazan - Main
جازان - الرئيسي,3/1/2023,RES,2023,3,1,104999.09,434,Jazan - Main
جازان - الرئيسي,3/2/2023,COM,2023,3,2,14135.33,4,Jazan - Main
جازان - الرئيسي,3/2/2023,GOVT,2023,3,2,522790.97,54,Jazan - Main
جازان - الرئيسي,3/2/2023,RES,2023,3,2,66648.54,203,Jazan - Main
جازان - الرئيسي,3/3/2023,RES,2023,3,3,19558.49,140,Jazan - Main
جازان - الرئيسي,3/4/2023,COM,2023,3,4,8966.17,4,Jazan - Main
جازان - الرئيسي,3/4/2023,RES,2023,3,4,13905.84,123,Jazan - Main
جازان - الرئيسي,3/5/2023,COM,2023,3,5,7396.23,5,Jazan - Main
جازان - الرئيسي,3/5/2023,GOVT,2023,3,5,257780.41,27,Jazan - Main
جازان - الرئيسي,3/5/2023,RES,2023,3,5,58449.18,151,Jazan - Main
جازان - الرئيسي,3/6/2023,COM,2023,3,6,7220.96,2,Jazan - Main
جازان - الرئيسي,3/6/2023,RES,2023,3,6,32723.83,75,Jazan - Main
جازان - الرئيسي,3/7/2023,COM,2023,3,7,5.55,1,Jazan - Main
جازان - الرئيسي,3/7/2023,GOVT,2023,3,7,49419.19,160,Jazan - Main
جازان - الرئيسي,3/7/2023,RES,2023,3,7,78943.72,87,Jazan - Main
جازان - الرئيسي,3/8/2023,COM,2023,3,8,284.49,1,Jazan - Main
جازان - الرئيسي,3/8/2023,GOVT,2023,3,8,61229.62,3,Jazan - Main
جازان - الرئيسي,3/8/2023,RES,2023,3,8,22254.92,76,Jazan - Main
جازان - الرئيسي,3/9/2023,COM,2023,3,9,1791.52,3,Jazan - Main
جازان - الرئيسي,3/9/2023,RES,2023,3,9,47876.67,145,Jazan - Main
جازان - الرئيسي,3/10/2023,COM,2023,3,10,170.51,1,Jazan - Main
جازان - الرئيسي,3/10/2023,RES,2023,3,10,8825.17,46,Jazan - Main
جازان - الرئيسي,3/11/2023,RES,2023,3,11,3477.94,36,Jazan - Main
جازان - الرئيسي,3/12/2023,COM,2023,3,12,31802,2,Jazan - Main
جازان - الرئيسي,3/12/2023,RES,2023,3,12,23465.96,39,Jazan - Main
جازان - الرئيسي,3/13/2023,COM,2023,3,13,1755.2,2,Jazan - Main
جازان - الرئيسي,3/13/2023,RES,2023,3,13,48271.95,76,Jazan - Main
جازان - الرئيسي,3/14/2023,COM,2023,3,14,824.3,2,Jazan - Main
جازان - الرئيسي,3/14/2023,RES,2023,3,14,38465.17,92,Jazan - Main
جازان - الرئيسي,3/15/2023,COM,2023,3,15,7390.24,8,Jazan - Main
جازان - الرئيسي,3/15/2023,RES,2023,3,15,138758.54,626,Jazan - Main
جازان - الرئيسي,3/16/2023,COM,2023,3,16,14872.62,16,Jazan - Main
جازان - الرئيسي,3/16/2023,RES,2023,3,16,96859.04,538,Jazan - Main
جازان - الرئيسي,3/17/2023,COM,2023,3,17,3980.11,1,Jazan - Main
جازان - الرئيسي,3/17/2023,RES,2023,3,17,20978.14,269,Jazan - Main
جازان - الرئيسي,3/18/2023,COM,2023,3,18,1238.57,3,Jazan - Main
جازان - الرئيسي,3/18/2023,RES,2023,3,18,24585.8,243,Jazan - Main
جازان - الرئيسي,3/19/2023,COM,2023,3,19,52394.2,11,Jazan - Main
جازان - الرئيسي,3/19/2023,RES,2023,3,19,69450.3,225,Jazan - Main
جازان - الرئيسي,3/20/2023,COM,2023,3,20,70103.59,20,Jazan - Main
جازان - الرئيسي,3/20/2023,RES,2023,3,20,77673.89,216,Jazan - Main
جازان - الرئيسي,3/21/2023,COM,2023,3,21,3389.57,1,Jazan - Main
جازان - الرئيسي,3/21/2023,RES,2023,3,21,20006.96,152,Jazan - Main
جازان - الرئيسي,3/22/2023,COM,2023,3,22,9116.35,6,Jazan - Main
جازان - الرئيسي,3/22/2023,RES,2023,3,22,57525.27,124,Jazan - Main
جازان - الرئيسي,3/23/2023,COM,2023,3,23,9622.83,6,Jazan - Main
جازان - الرئيسي,3/23/2023,RES,2023,3,23,24586.79,165,Jazan - Main
جازان - الرئيسي,3/24/2023,COM,2023,3,24,7.11,1,Jazan - Main
جازان - الرئيسي,3/24/2023,RES,2023,3,24,26692.92,161,Jazan - Main
جازان - الرئيسي,3/25/2023,COM,2023,3,25,3523.91,4,Jazan - Main
جازان - الرئيسي,3/25/2023,RES,2023,3,25,10652.74,109,Jazan - Main
جازان - الرئيسي,3/26/2023,COM,2023,3,26,1838.61,3,Jazan - Main
جازان - الرئيسي,3/26/2023,RES,2023,3,26,101314.88,964,Jazan - Main
جازان - الرئيسي,3/27/2023,COM,2023,3,27,220.19,5,Jazan - Main
جازان - الرئيسي,3/27/2023,RES,2023,3,27,96548.07,1290,Jazan - Main
جازان - الرئيسي,3/28/2023,COM,2023,3,28,44772.14,16,Jazan - Main
جازان - الرئيسي,3/28/2023,RES,2023,3,28,154473.64,1124,Jazan - Main
جازان - الرئيسي,3/28/2023,TANKER,2023,3,28,212622.64,2,Jazan - Main
جازان - الرئيسي,3/29/2023,COM,2023,3,29,37048.91,5,Jazan - Main
جازان - الرئيسي,3/29/2023,RES,2023,3,29,63171.38,304,Jazan - Main
جازان - الرئيسي,3/30/2023,COM,2023,3,30,184.76,2,Jazan - Main
جازان - الرئيسي,3/30/2023,RES,2023,3,30,55729.66,259,Jazan - Main
جازان - الرئيسي,3/31/2023,COM,2023,3,31,1979.26,2,Jazan - Main
جازان - الرئيسي,3/31/2023,RES,2023,3,31,18527.77,150,Jazan - Main
جازان - الرئيسي,4/1/2023,COM,2023,4,1,18323.63,4,Jazan - Main
جازان - الرئيسي,4/1/2023,RES,2023,4,1,35768.96,128,Jazan - Main
جازان - الرئيسي,4/2/2023,COM,2023,4,2,72.97,1,Jazan - Main
جازان - الرئيسي,4/2/2023,RES,2023,4,2,53138.51,216,Jazan - Main
جازان - الرئيسي,4/3/2023,COM,2023,4,3,2705.2,2,Jazan - Main
جازان - الرئيسي,4/3/2023,RES,2023,4,3,78105.13,177,Jazan - Main
جازان - الرئيسي,4/4/2023,COM,2023,4,4,10884.39,2,Jazan - Main
جازان - الرئيسي,4/4/2023,RES,2023,4,4,47503.69,106,Jazan - Main
جازان - الرئيسي,4/5/2023,COM,2023,4,5,15779.82,4,Jazan - Main
جازان - الرئيسي,4/5/2023,RES,2023,4,5,40702.98,97,Jazan - Main
جازان - الرئيسي,4/6/2023,COM,2023,4,6,1362.03,2,Jazan - Main
جازان - الرئيسي,4/6/2023,RES,2023,4,6,29873.75,122,Jazan - Main
جازان - الرئيسي,4/7/2023,RES,2023,4,7,63442.17,69,Jazan - Main
جازان - الرئيسي,4/8/2023,RES,2023,4,8,61488.06,64,Jazan - Main
جازان - الرئيسي,4/9/2023,COM,2023,4,9,4619.2,5,Jazan - Main
جازان - الرئيسي,4/9/2023,GOVT,2023,4,9,2263.23,1,Jazan - Main
